customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,TenureGroup,RevenueCategory,AvgChargePerMonth,TotalServices,ChargeCategory,CustomerValueScore,ContractRisk,AutoPayment,FiberOpticUser,SeniorHighChargeRisk,TenureContractRisk,HighMonthlyChargeRisk,ServiceEngagementScore,PaperlessBillingRisk,HasDependents,LongTermCustomer,RevenuePerService,ChurnScore
3192-NQECA,Male,0,Yes,No,68,1,Yes,0,0,1,1,1,1,1,Two year,Yes,Bank transfer (automatic),110.0,7611.85,Yes,4+ Years,High Revenue,110.31666666666668,6,High,7480.0,1,1,0,0.0,0,1,5,1,0,1,15.714285714285714,3
6180-YBIQI,Male,0,No,No,5,0,No phone service,0,0,0,0,0,0,0,Month-to-month,No,Mailed check,24.3,100.2,No,0-1 Year,Normal Revenue,16.7,0,Low,121.5,3,0,0,0.0,1,0,0,0,0,0,24.3,4
6728-DKUCO,Female,0,Yes,Yes,72,1,Yes,0,1,1,0,0,1,1,One year,Yes,Electronic check,104.15,7303.05,No,4+ Years,High Revenue,100.0417808219178,5,High,7498.8,2,0,0,0.0,0,1,4,1,1,1,17.358333333333334,4
9750-BOOHV,Female,0,No,No,32,0,No phone service,0,1,0,0,0,0,0,One year,No,Mailed check,30.15,927.65,No,2-4 Years,Normal Revenue,28.11060606060606,1,Low,964.8,2,0,0,0.0,0,0,1,0,0,1,15.075,2
8597-CWYHH,Male,0,No,No,43,1,Yes,0,0,0,0,0,1,1,One year,No,Mailed check,94.35,3921.3,No,2-4 Years,High Revenue,89.12045454545455,3,High,4057.05,2,0,0,0.0,0,1,2,0,0,1,23.5875,3
2848-YXSMW,Male,0,Yes,Yes,72,1,No,0,0,0,0,0,0,0,Two year,No,Credit card (automatic),19.4,1363.25,No,4+ Years,Normal Revenue,18.67465753424657,1,Low,1396.8,1,1,0,0.0,0,0,0,0,1,1,9.7,1
0486-HECZI,Male,0,Yes,No,55,1,Yes,0,1,1,0,0,1,0,Month-to-month,Yes,Electronic check,96.75,5238.9,Yes,4+ Years,High Revenue,93.55178571428571,4,High,5321.25,3,0,0,0.0,0,1,3,1,0,1,19.35,5
4549-ZDQYY,Female,0,No,No,52,1,No,0,1,0,1,1,0,0,One year,No,Credit card (automatic),57.95,3042.25,No,4+ Years,Normal Revenue,57.40094339622642,4,Medium,3013.4,2,1,0,0.0,0,0,3,0,0,1,11.59,2
5712-AHQNN,Female,0,No,No,43,1,No,0,0,1,1,0,1,0,Month-to-month,Yes,Electronic check,91.65,3954.1,No,2-4 Years,High Revenue,89.86590909090908,4,High,3940.95,3,0,0,0.0,0,1,3,1,0,1,18.330000000000002,5
4846-WHAFZ,Female,1,Yes,No,37,1,Yes,0,0,0,0,0,0,0,Month-to-month,Yes,Electronic check,76.5,2868.15,Yes,2-4 Years,Normal Revenue,75.47763157894737,1,High,2830.5,3,0,0,76.5,0,1,0,1,0,1,38.25,5
5256-SKJGO,Female,0,Yes,Yes,64,0,No phone service,0,0,1,0,1,1,1,Two year,Yes,Electronic check,54.6,3423.5,No,4+ Years,Normal Revenue,52.66923076923077,4,Medium,3494.4,1,0,0,0.0,0,0,4,1,1,1,10.92,2
3071-VBYPO,Male,0,Yes,Yes,3,1,No,0,1,1,0,0,1,0,Month-to-month,No,Electronic check,89.85,248.4,No,0-1 Year,High Revenue,62.1,4,High,269.54999999999995,3,0,0,0.0,1,1,3,0,1,0,17.97,5
9560-BBZXK,Female,0,No,No,36,0,No phone service,0,1,0,0,0,0,0,Two year,No,Bank transfer (automatic),31.05,1126.35,No,2-4 Years,Normal Revenue,30.44189189189189,1,Low,1117.8,1,1,0,0.0,0,0,1,0,0,1,15.525,1
5299-RULOA,Female,0,Yes,Yes,10,1,Yes,0,1,0,0,0,1,1,Month-to-month,Yes,Electronic check,100.25,1064.65,Yes,0-1 Year,High Revenue,96.78636363636365,4,High,1002.5,3,0,0,0.0,1,1,3,1,1,0,20.05,6
8402-OOOHJ,Female,0,No,No,41,1,No,0,0,0,0,0,0,0,Two year,No,Mailed check,20.65,835.15,No,2-4 Years,Normal Revenue,19.88452380952381,1,Low,846.65,1,0,0,0.0,0,0,0,0,0,1,10.325,1
9445-ZUEQE,Male,0,Yes,Yes,27,1,Yes,0,0,1,0,1,0,0,Month-to-month,Yes,Credit card (automatic),85.2,2151.6,No,2-4 Years,High Revenue,76.84285714285714,3,High,2300.4,3,1,0,0.0,0,1,2,1,1,1,21.3,5
1091-SOZGA,Female,0,Yes,Yes,56,1,Yes,0,0,0,1,0,1,1,One year,Yes,Credit card (automatic),99.8,5515.45,No,4+ Years,High Revenue,96.76228070175438,4,High,5588.8,2,1,0,0.0,0,1,3,1,1,1,19.96,4
2928-HLDBA,Female,0,No,No,6,1,No,0,0,0,0,0,0,0,Month-to-month,No,Mailed check,20.7,112.75,No,0-1 Year,Normal Revenue,16.107142857142858,1,Low,124.2,3,0,0,0.0,1,0,0,0,0,0,10.35,4
0404-SWRVG,Male,0,No,No,3,1,Yes,0,0,0,0,0,0,0,Month-to-month,Yes,Electronic check,74.4,229.55,Yes,0-1 Year,Normal Revenue,57.3875,1,High,223.2,3,0,0,0.0,1,1,0,1,0,0,37.2,6
6497-TILVL,Female,0,Yes,Yes,7,1,No,0,1,0,0,0,0,0,Month-to-month,No,Mailed check,50.7,350.35,No,0-1 Year,Normal Revenue,43.79375,2,Medium,354.90000000000003,3,0,0,0.0,1,0,1,0,1,0,16.900000000000002,4
7219-TLZHO,Female,0,Yes,Yes,4,1,No,0,0,0,0,0,0,0,Month-to-month,No,Mailed check,20.85,62.9,No,0-1 Year,Normal Revenue,12.58,1,Low,83.4,3,0,0,0.0,1,0,0,0,1,0,10.425,4
4622-YNKIJ,Male,0,No,No,33,1,No,0,1,0,0,1,1,0,Two year,Yes,Electronic check,88.95,3027.65,No,2-4 Years,High Revenue,89.0485294117647,4,High,2935.35,1,0,0,0.0,0,1,3,1,0,1,17.79,3
4412-YLTKF,Female,1,No,No,27,1,Yes,0,0,0,1,0,0,0,Month-to-month,Yes,Electronic check,78.05,2135.5,Yes,2-4 Years,Normal Revenue,76.26785714285714,2,High,2107.35,3,0,0,78.05,0,1,1,1,0,1,26.016666666666666,5
6734-PSBAW,Male,0,Yes,No,72,1,Yes,0,0,0,0,0,0,0,Two year,Yes,Bank transfer (automatic),23.55,1723.95,No,4+ Years,Normal Revenue,23.61575342465753,1,Low,1695.6,1,1,0,0.0,0,0,0,1,0,1,11.775,2
3930-ZGWVE,Male,0,No,No,1,1,No,0,0,0,0,0,0,0,Month-to-month,No,Mailed check,19.75,19.75,No,0-1 Year,Normal Revenue,9.875,1,Low,19.75,3,0,0,0.0,1,0,0,0,0,0,9.875,4
2639-UGMAZ,Male,1,No,No,71,0,No phone service,0,1,1,0,0,1,1,One year,Yes,Electronic check,56.45,3985.35,No,4+ Years,Normal Revenue,55.35208333333333,4,Medium,4007.95,2,0,0,56.45,0,0,4,1,0,1,11.290000000000001,3
2876-GZYZC,Female,0,No,No,13,1,Yes,0,0,0,0,0,0,1,Month-to-month,Yes,Electronic check,85.95,1215.65,No,1-2 Years,High Revenue,86.83214285714287,2,High,1117.35,3,0,0,0.0,0,1,1,1,0,0,28.650000000000002,5
6207-WIOLX,Female,0,Yes,Yes,25,0,No phone service,0,1,1,1,0,1,1,Month-to-month,Yes,Credit card (automatic),58.6,1502.65,Yes,2-4 Years,Normal Revenue,57.79423076923077,5,Medium,1465.0,3,1,0,0.0,0,0,5,1,1,1,9.766666666666667,4
8587-XYZSF,Male,0,No,No,67,1,No,0,0,0,0,1,0,0,Two year,No,Bank transfer (automatic),50.55,3260.1,No,4+ Years,Normal Revenue,47.942647058823525,2,Medium,3386.85,1,1,0,0.0,0,0,1,0,0,1,16.849999999999998,1
3091-FYHKI,Male,0,No,No,1,0,No phone service,0,0,0,0,0,0,1,Month-to-month,Yes,Electronic check,35.45,35.45,Yes,0-1 Year,Normal Revenue,17.725,1,Medium,35.45,3,0,0,0.0,1,0,1,1,0,0,17.725,5
2372-HWUHI,Male,0,No,No,2,1,No,0,0,0,0,0,0,0,Month-to-month,No,Electronic check,44.35,81.25,Yes,0-1 Year,Normal Revenue,27.08333333333333,1,Medium,88.7,3,0,0,0.0,1,0,0,0,0,0,22.175,4
7799-LGRDP,Female,0,No,No,43,1,Yes,0,0,0,0,0,0,0,Two year,Yes,Credit card (automatic),25.7,1188.2,No,2-4 Years,Normal Revenue,27.00454545454545,1,Low,1105.1,1,1,0,0.0,0,0,0,1,0,1,12.85,2
7850-VWJUU,Female,0,No,No,23,1,No,0,1,0,0,0,0,0,Month-to-month,Yes,Bank transfer (automatic),75.0,1778.5,No,1-2 Years,Normal Revenue,74.10416666666667,2,High,1725.0,3,1,0,0.0,0,1,1,1,0,0,25.0,5
3774-VBNXY,Female,0,Yes,Yes,64,1,No,0,0,0,0,0,0,0,Two year,No,Mailed check,20.2,1277.75,No,4+ Years,Normal Revenue,19.657692307692308,1,Low,1292.8,1,0,0,0.0,0,0,0,0,1,1,10.1,1
6217-KDYWC,Male,0,No,Yes,57,1,No,0,0,0,0,0,0,0,Two year,Yes,Mailed check,19.6,1170.55,No,4+ Years,Normal Revenue,20.181896551724137,1,Low,1117.2,1,0,0,0.0,0,0,0,1,1,1,9.8,2
0390-DCFDQ,Female,1,Yes,No,1,1,No,0,0,0,0,0,0,0,Month-to-month,Yes,Mailed check,70.45,70.45,Yes,0-1 Year,Normal Revenue,35.225,1,High,70.45,3,0,0,70.45,1,1,0,1,0,0,35.225,6
3146-MSEGF,Female,1,Yes,Yes,72,1,Yes,0,1,1,1,1,1,1,Two year,Yes,Credit card (automatic),88.05,6425.65,No,4+ Years,High Revenue,88.02260273972603,7,High,6339.599999999999,1,1,0,88.05,0,1,6,1,1,1,11.00625,3
4080-OGPJL,Female,0,No,No,8,1,Yes,0,1,0,0,1,0,1,Month-to-month,No,Electronic check,71.15,563.65,Yes,0-1 Year,Normal Revenue,62.62777777777777,4,High,569.2,3,0,0,0.0,1,1,3,0,0,0,14.23,5
1095-WGNGG,Female,0,Yes,No,61,1,Yes,0,0,1,0,0,1,1,Two year,Yes,Bank transfer (automatic),101.05,5971.25,No,4+ Years,High Revenue,96.31048387096774,4,High,6164.05,1,1,0,0.0,0,1,3,1,0,1,20.21,3
2636-SJDOU,Male,0,No,No,64,1,Yes,0,1,1,0,0,0,0,One year,Yes,Credit card (automatic),84.3,5289.05,No,4+ Years,High Revenue,81.37,3,High,5395.2,2,1,0,0.0,0,1,2,1,0,1,21.075,4
1131-QQZEB,Male,1,Yes,No,71,1,Yes,0,0,0,0,0,0,0,Two year,No,Bank transfer (automatic),23.95,1756.2,No,4+ Years,Normal Revenue,24.391666666666666,1,Low,1700.45,1,1,0,23.95,0,0,0,0,0,1,11.975,1
5716-EZXZN,Female,0,Yes,Yes,65,1,Yes,0,1,1,0,1,1,0,Two year,Yes,Credit card (automatic),99.05,6416.7,No,4+ Years,High Revenue,97.22272727272728,5,High,6438.25,1,1,0,0.0,0,1,4,1,1,1,16.508333333333333,3
6837-BJYDQ,Male,0,No,No,3,1,No,0,0,0,0,0,0,0,One year,No,Mailed check,19.6,61.35,No,0-1 Year,Normal Revenue,15.3375,1,Low,58.8,2,0,0,0.0,0,0,0,0,0,0,9.8,2
2135-RXIHG,Male,0,No,No,1,1,No,0,0,0,0,0,0,0,Month-to-month,Yes,Electronic check,45.65,45.65,Yes,0-1 Year,Normal Revenue,22.825,1,Medium,45.65,3,0,0,0.0,1,0,0,1,0,0,22.825,5
6440-DKQGE,Male,0,No,Yes,30,1,No,0,0,1,1,0,1,0,One year,No,Credit card (automatic),64.5,1929.95,No,2-4 Years,Normal Revenue,62.25645161290323,4,Medium,1935.0,2,1,0,0.0,0,0,3,0,1,1,12.9,2
3466-BYAVD,Male,0,Yes,Yes,15,1,No,0,0,1,1,1,0,1,Month-to-month,Yes,Mailed check,69.5,1071.4,No,1-2 Years,Normal Revenue,66.9625,5,Medium,1042.5,3,0,0,0.0,0,1,4,1,1,0,11.583333333333334,5
3780-YVMFA,Female,0,Yes,Yes,8,1,No,0,0,0,0,1,1,1,Month-to-month,Yes,Electronic check,68.55,564.35,No,0-1 Year,Normal Revenue,62.70555555555556,4,Medium,548.4,3,0,0,0.0,1,1,3,1,1,0,13.709999999999999,6
3874-EQOEP,Male,0,No,No,7,1,Yes,0,0,0,0,0,1,1,Month-to-month,No,Mailed check,95.0,655.5,Yes,0-1 Year,High Revenue,81.9375,3,High,665.0,3,0,0,0.0,1,1,2,0,0,0,23.75,5
1679-JRFBR,Female,0,Yes,Yes,70,1,Yes,0,1,1,1,0,1,1,One year,Yes,Credit card (automatic),108.15,7930.55,No,4+ Years,High Revenue,111.69788732394366,6,High,7570.5,2,1,0,0.0,0,1,5,1,1,1,15.450000000000001,4
9073-ZZIAY,Male,0,Yes,Yes,62,1,No,0,1,1,1,1,1,1,Two year,No,Electronic check,86.1,5215.25,No,4+ Years,High Revenue,82.78174603174604,7,High,5338.2,1,0,0,0.0,0,1,6,0,1,1,10.7625,2
3077-RSNTJ,Female,0,Yes,Yes,6,1,No,0,0,0,0,0,0,0,Month-to-month,No,Mailed check,19.7,113.5,No,0-1 Year,Normal Revenue,16.214285714285715,1,Low,118.2,3,0,0,0.0,1,0,0,0,1,0,9.85,4
6551-GNYDG,Female,0,Yes,Yes,14,1,No,0,0,0,0,0,0,1,Month-to-month,Yes,Bank transfer (automatic),80.9,1152.8,No,1-2 Years,High Revenue,76.85333333333332,2,High,1132.6,3,1,0,0.0,0,1,1,1,1,0,26.96666666666667,5
9167-APMXZ,Female,0,No,No,22,1,Yes,0,0,0,0,0,1,0,Month-to-month,Yes,Bank transfer (automatic),84.15,1821.95,No,1-2 Years,High Revenue,79.21521739130435,2,High,1851.3,3,1,0,0.0,0,1,1,1,0,0,28.05,5
2749-CTKAJ,Male,0,Yes,Yes,22,1,No,0,0,0,0,0,0,0,One year,No,Mailed check,20.15,419.9,No,1-2 Years,Normal Revenue,18.256521739130434,1,Low,443.3,2,0,0,0.0,0,0,0,0,1,0,10.075,2
6371-NZYEG,Male,0,Yes,Yes,16,1,No,0,1,0,1,0,1,0,Two year,No,Mailed check,64.25,1024.0,No,1-2 Years,Normal Revenue,60.23529411764706,4,Medium,1028.0,1,0,0,0.0,0,0,3,0,1,0,12.85,1
7554-NEWDD,Male,0,No,No,10,1,Yes,0,0,0,0,0,0,0,Two year,No,Bank transfer (automatic),25.7,251.6,No,0-1 Year,Normal Revenue,22.87272727272727,1,Low,257.0,1,1,0,0.0,0,0,0,0,0,0,12.85,1
8992-VONJD,Female,0,No,Yes,13,1,No,0,1,1,0,0,0,0,Month-to-month,Yes,Electronic check,56.0,764.55,No,1-2 Years,Normal Revenue,54.61071428571428,3,Medium,728.0,3,0,0,0.0,0,0,2,1,1,0,14.0,4
0867-MKZVY,Female,0,Yes,No,20,1,Yes,0,1,0,0,0,0,0,Month-to-month,No,Electronic check,82.4,1592.35,Yes,1-2 Years,High Revenue,75.82619047619048,2,High,1648.0,3,0,0,0.0,0,1,1,0,0,0,27.46666666666667,4
4482-EWFMI,Female,0,No,No,2,1,No,0,0,0,0,0,0,0,Month-to-month,Yes,Electronic check,69.7,135.2,No,0-1 Year,Normal Revenue,45.06666666666666,1,Medium,139.4,3,0,0,0.0,1,1,0,1,0,0,34.85,6
4648-YPBTM,Male,0,No,No,53,1,Yes,0,0,1,1,1,0,1,Two year,Yes,Bank transfer (automatic),73.9,3958.25,No,4+ Years,Normal Revenue,73.30092592592592,5,High,3916.7,1,1,0,0.0,0,1,4,1,0,1,12.316666666666668,3
2907-ILJBN,Female,0,Yes,Yes,11,1,No,0,0,0,0,0,0,0,One year,No,Mailed check,20.6,233.9,No,0-1 Year,Normal Revenue,19.491666666666667,1,Low,226.6,2,0,0,0.0,0,0,0,0,1,0,10.3,2
6345-FZOQH,Male,0,Yes,No,69,1,No,0,0,0,0,0,0,0,Two year,No,Mailed check,19.9,1363.45,No,4+ Years,Normal Revenue,19.477857142857143,1,Low,1373.1,1,0,0,0.0,0,0,0,0,0,1,9.95,1
3376-BMGFE,Female,0,No,No,4,1,No,0,0,0,0,0,0,0,Month-to-month,Yes,Bank transfer (automatic),70.9,273.0,Yes,0-1 Year,Normal Revenue,54.6,1,High,283.6,3,1,0,0.0,1,1,0,1,0,0,35.45,6
5997-OPVFA,Male,0,Yes,No,72,1,Yes,0,1,1,1,1,1,1,Two year,Yes,Bank transfer (automatic),89.05,6254.45,No,4+ Years,High Revenue,85.67739726027396,7,High,6411.599999999999,1,1,0,0.0,0,1,6,1,0,1,11.13125,3
3445-HXXGF,Male,1,Yes,No,58,0,No phone service,0,0,1,1,0,0,1,Month-to-month,Yes,Electronic check,45.3,2651.2,Yes,4+ Years,Normal Revenue,44.93559322033898,3,Medium,2627.4,3,0,0,45.3,0,0,3,1,0,1,11.325,4
1159-WFSGR,Female,0,Yes,Yes,16,1,No,0,0,0,0,0,0,0,Month-to-month,No,Electronic check,20.4,321.4,No,1-2 Years,Normal Revenue,18.905882352941177,1,Low,326.4,3,0,0,0.0,0,0,0,0,1,0,10.2,3
7654-YWJUF,Male,0,Yes,No,43,1,No,0,1,0,1,1,0,0,One year,Yes,Bank transfer (automatic),84.25,3539.25,No,2-4 Years,High Revenue,80.4375,4,High,3622.75,2,1,0,0.0,0,1,3,1,0,1,16.85,4
1875-QIVME,Female,0,Yes,No,2,1,Yes,0,0,0,1,1,1,1,Month-to-month,Yes,Electronic check,104.4,242.8,Yes,0-1 Year,High Revenue,80.93333333333334,5,High,208.8,3,0,0,0.0,1,1,4,1,0,0,17.400000000000002,6
6727-IOTLZ,Male,0,Yes,No,14,1,No,0,0,1,1,1,1,1,Two year,No,Mailed check,81.95,1181.75,No,1-2 Years,High Revenue,78.78333333333333,6,High,1147.3,1,0,0,0.0,0,1,5,0,0,0,11.707142857142857,2
0691-JVSYA,Female,0,Yes,No,53,1,No,0,0,0,1,0,1,1,One year,Yes,Bank transfer (automatic),94.85,5000.2,Yes,4+ Years,High Revenue,92.59629629629627,4,High,5027.049999999999,2,1,0,0.0,0,1,3,1,0,1,18.97,4
5918-VUKWP,Female,0,No,No,32,1,No,0,0,0,0,0,0,0,One year,No,Bank transfer (automatic),20.55,654.55,No,2-4 Years,Normal Revenue,19.83484848484848,1,Low,657.6,2,1,0,0.0,0,0,0,0,0,1,10.275,2
1744-JHKYS,Female,0,Yes,No,34,1,Yes,0,0,0,0,0,0,0,Month-to-month,No,Electronic check,24.7,780.2,No,2-4 Years,Normal Revenue,22.29142857142857,1,Low,839.8,3,0,0,0.0,0,0,0,0,0,1,12.35,3
2656-FMOKZ,Female,1,No,No,15,1,Yes,0,0,0,0,0,0,0,Month-to-month,Yes,Mailed check,74.45,1145.7,Yes,1-2 Years,Normal Revenue,71.60625,1,High,1116.75,3,0,0,74.45,0,1,0,1,0,0,37.225,5
2070-FNEXE,Female,1,No,No,7,1,No,0,1,0,0,0,0,0,Month-to-month,No,Bank transfer (automatic),76.45,503.6,Yes,0-1 Year,Normal Revenue,62.95,2,High,535.15,3,1,0,76.45,1,1,1,0,0,0,25.483333333333334,5
5947-SGKCL,Female,0,Yes,Yes,15,1,Yes,0,0,1,1,0,1,1,Month-to-month,Yes,Bank transfer (automatic),105.35,1559.25,No,1-2 Years,High Revenue,97.453125,5,High,1580.25,3,1,0,0.0,0,1,4,1,1,0,17.558333333333334,5
3712-PKXZA,Male,0,Yes,No,61,1,No,0,0,0,0,0,0,0,One year,Yes,Credit card (automatic),20.55,1252.0,No,4+ Years,Normal Revenue,20.193548387096776,1,Low,1253.55,2,1,0,0.0,0,0,0,1,0,1,10.275,3
6317-YPKDH,Female,0,No,No,1,0,No phone service,0,0,1,0,0,0,0,Month-to-month,No,Bank transfer (automatic),29.95,29.95,Yes,0-1 Year,Normal Revenue,14.975,1,Low,29.95,3,1,0,0.0,1,0,1,0,0,0,14.975,4
6582-OIVSP,Female,0,No,No,1,1,No,0,0,0,0,0,0,0,Month-to-month,No,Mailed check,45.3,45.3,No,0-1 Year,Normal Revenue,22.65,1,Medium,45.3,3,0,0,0.0,1,0,0,0,0,0,22.65,4
9367-WXLCH,Male,0,No,No,8,1,Yes,0,0,0,0,0,0,1,Month-to-month,No,Bank transfer (automatic),84.5,662.65,Yes,0-1 Year,High Revenue,73.62777777777778,2,High,676.0,3,1,0,0.0,1,1,1,0,0,0,28.166666666666668,5
5524-KHNJP,Male,0,Yes,Yes,33,1,No,0,1,0,1,0,1,1,One year,No,Credit card (automatic),74.75,2453.3,No,2-4 Years,Normal Revenue,72.15588235294118,5,High,2466.75,2,1,0,0.0,0,1,4,0,1,1,12.458333333333334,3
1918-ZBFQJ,Female,0,No,No,13,1,No,0,0,1,1,0,0,0,Month-to-month,Yes,Electronic check,79.25,1111.65,Yes,1-2 Years,Normal Revenue,79.40357142857144,3,High,1030.25,3,0,0,0.0,0,1,2,1,0,0,19.8125,5
1024-GUALD,Female,0,Yes,No,1,0,No phone service,0,0,0,0,0,0,0,Month-to-month,Yes,Electronic check,24.8,24.8,Yes,0-1 Year,Normal Revenue,12.4,0,Low,24.8,3,0,0,0.0,1,0,0,1,0,0,24.8,5
4827-USJHP,Male,0,No,No,20,1,No,0,0,1,0,0,0,0,Month-to-month,Yes,Mailed check,51.8,1023.85,No,1-2 Years,Normal Revenue,48.75476190476191,2,Medium,1036.0,3,0,0,0.0,0,0,1,1,0,0,17.266666666666666,4
8167-GJLRN,Male,0,No,No,3,0,No phone service,0,0,0,0,1,0,0,Month-to-month,No,Electronic check,30.4,82.15,No,0-1 Year,Normal Revenue,20.5375,1,Low,91.2,3,0,0,0.0,1,0,1,0,0,0,15.2,4
0956-SYCWG,Female,0,No,No,13,1,No,0,0,0,0,0,0,0,One year,No,Electronic check,19.65,244.8,No,1-2 Years,Normal Revenue,17.485714285714288,1,Low,255.45,2,0,0,0.0,0,0,0,0,0,0,9.825,2
8017-UVSZU,Female,0,Yes,No,40,1,Yes,0,0,1,0,0,0,0,Month-to-month,No,Credit card (automatic),56.6,2379.1,No,2-4 Years,Normal Revenue,58.02682926829268,2,Medium,2264.0,3,1,0,0.0,0,0,1,0,0,1,18.866666666666667,3
7100-FQPRV,Male,0,Yes,Yes,43,1,Yes,0,1,0,0,1,0,1,One year,Yes,Credit card (automatic),71.9,3173.35,No,2-4 Years,Normal Revenue,72.12159090909091,4,High,3091.7000000000003,2,1,0,0.0,0,1,3,1,1,1,14.38,4
2472-OVKUP,Male,0,Yes,No,6,1,No,0,0,1,1,0,0,1,Month-to-month,Yes,Electronic check,91.0,531.0,Yes,0-1 Year,High Revenue,75.85714285714286,4,High,546.0,3,0,0,0.0,1,1,3,1,0,0,18.2,6
2984-RGEYA,Female,0,Yes,Yes,69,1,No,0,0,0,0,0,0,0,Two year,No,Bank transfer (automatic),19.75,1375.4,No,4+ Years,Normal Revenue,19.64857142857143,1,Low,1362.75,1,1,0,0.0,0,0,0,0,1,1,9.875,1
9680-NIAUV,Female,0,Yes,Yes,72,1,Yes,0,1,1,1,0,1,1,Two year,No,Credit card (automatic),109.7,8129.3,No,4+ Years,High Revenue,111.36027397260274,6,High,7898.400000000001,1,1,0,0.0,0,1,5,0,1,1,15.671428571428573,2
2146-EGVDT,Male,0,Yes,Yes,59,1,No,0,0,0,0,0,0,0,Two year,No,Credit card (automatic),19.3,1192.7,No,4+ Years,Normal Revenue,19.87833333333333,1,Low,1138.7,1,1,0,0.0,0,0,0,0,1,1,9.65,1
2604-IJPDU,Female,0,Yes,No,20,1,No,0,1,1,0,1,1,0,Month-to-month,Yes,Electronic check,96.55,1901.65,No,1-2 Years,High Revenue,90.5547619047619,5,High,1931.0,3,0,0,0.0,0,1,4,1,0,0,16.091666666666665,5
9178-JHUVJ,Male,0,Yes,Yes,24,1,Yes,0,0,0,0,0,0,0,Two year,Yes,Bank transfer (automatic),24.1,587.4,No,1-2 Years,Normal Revenue,23.496,1,Low,578.4000000000001,1,1,0,0.0,0,0,0,1,1,0,12.05,2
6168-YBYNP,Male,0,No,No,59,1,Yes,0,0,1,1,1,1,1,Month-to-month,Yes,Electronic check,111.35,6519.75,No,4+ Years,High Revenue,108.6625,6,High,6569.65,3,0,0,0.0,0,1,5,1,0,1,15.907142857142857,5
7255-SSFBC,Male,0,Yes,Yes,72,1,Yes,0,0,1,1,1,1,1,Two year,Yes,Bank transfer (automatic),112.25,8041.65,No,4+ Years,High Revenue,110.15958904109588,6,High,8082.0,1,1,0,0.0,0,1,5,1,1,1,16.035714285714285,3
3645-DEYGF,Male,0,No,Yes,1,1,No,0,0,0,0,0,0,0,Month-to-month,No,Mailed check,20.75,20.75,No,0-1 Year,Normal Revenue,10.375,1,Low,20.75,3,0,0,0.0,1,0,0,0,1,0,10.375,4
9323-HGFWY,Female,0,Yes,No,27,1,No,0,1,0,0,1,1,1,One year,Yes,Credit card (automatic),101.9,2681.15,No,2-4 Years,High Revenue,95.75535714285716,5,High,2751.3,2,1,0,0.0,0,1,4,1,0,1,16.983333333333334,4
8544-GOQSH,Female,0,No,No,14,1,No,0,0,1,0,1,0,0,Month-to-month,Yes,Credit card (automatic),80.05,1112.3,No,1-2 Years,High Revenue,74.15333333333334,3,High,1120.7,3,1,0,0.0,0,1,2,1,0,0,20.0125,5
3363-DTIVD,Male,0,Yes,Yes,71,1,Yes,0,1,0,1,0,1,1,Two year,No,Electronic check,105.55,7405.5,No,4+ Years,High Revenue,102.85416666666669,5,High,7494.05,1,0,0,0.0,0,1,4,0,1,1,17.591666666666665,2
7018-WBJNK,Male,0,No,Yes,13,1,No,0,0,0,0,0,1,0,Month-to-month,Yes,Credit card (automatic),78.3,1033.95,No,1-2 Years,Normal Revenue,73.85357142857143,2,High,1017.9,3,1,0,0.0,0,1,1,1,1,0,26.099999999999998,5
9142-KZXOP,Male,0,No,No,44,1,No,0,0,0,0,0,0,0,Month-to-month,No,Credit card (automatic),68.85,2958.95,No,2-4 Years,Normal Revenue,65.75444444444445,1,Medium,3029.4,3,1,0,0.0,0,1,0,0,0,1,34.425,4
7674-YTAFD,Female,0,No,No,33,1,No,0,0,1,0,1,0,0,One year,Yes,Bank transfer (automatic),79.95,2684.85,No,2-4 Years,Normal Revenue,78.96617647058824,3,High,2638.35,2,1,0,0.0,0,1,2,1,0,1,19.9875,4
6348-SNFUS,Male,0,Yes,Yes,72,0,No phone service,0,1,1,1,1,0,1,Two year,Yes,Credit card (automatic),55.45,4179.2,No,4+ Years,Normal Revenue,57.249315068493146,5,Medium,3992.4,1,1,0,0.0,0,0,5,1,1,1,9.241666666666667,2
1285-OKIPP,Male,0,No,No,1,1,No,0,0,0,0,0,0,1,Month-to-month,No,Electronic check,79.9,79.9,Yes,0-1 Year,Normal Revenue,39.95,2,High,79.9,3,0,0,0.0,1,1,1,0,0,0,26.633333333333336,5
7825-ECJRF,Female,0,No,No,19,1,No,0,1,0,1,1,1,1,Month-to-month,Yes,Electronic check,106.6,1934.45,Yes,1-2 Years,High Revenue,96.7225,6,High,2025.4,3,0,0,0.0,0,1,5,1,0,0,15.228571428571428,5
1347-KTTTA,Male,0,Yes,No,64,1,No,0,0,1,1,1,1,1,One year,Yes,Credit card (automatic),102.45,6654.1,No,4+ Years,High Revenue,102.37076923076924,6,High,6556.8,2,1,0,0.0,0,1,5,1,0,1,14.635714285714286,4
